user_genome	Domain	phylum	class	order	family	genus	species
AtH2023_ERR8314740_MAG1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus sp004557565
AtH2023_ERR8314740_MAG2	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp004557185
AtH2023_ERR8314740_MAG3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp945787885
AtH2023_ERR8314740_MAG4	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp900546925
AtH2023_ERR8314740_MAG5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp004554455
AtH2023_ERR8314745_MAG1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp000436915
AtH2023_ERR8314745_MAG2	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus alactolyticus
AtH2023_ERR8314745_MAG3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp002251295
AtH2023_ERR8314745_MAG4	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus amylovorus
AtH2023_ERR8314758_MAG1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp018383375
AtH2023_ERR8314758_MAG2	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp000436915
AtH2023_ERR8314758_MAG3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus sp004557565
AtH2023_ERR8314758_MAG4	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	
AtH2023_ERR8314758_MAG5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp002299275
AtH2023_ERR8314758_MAG6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp004552965
AtH2023_ERR8314758_MAG7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp900546925
AtH2023_ERR8314758_MAG8	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus alactolyticus
AtH2023_ERR8314772_MAG1	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	
AtH2023_ERR8314772_MAG2	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp004552865
AtH2023_ERR8314772_MAG3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp004554455
AtH2023_ERR8314772_MAG4	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900319905
AtH2023_ERR8314772_MAG5	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter sp900549895
AtH2023_ERR8314772_MAG6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus sp004557565
AtH2023_ERR8314772_MAG7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp004552115
AtH2023_ERR8314772_MAG8	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales_A	Succinivibrionaceae	UBA2810	UBA2810 sp002351705
AtH2023_ERR8314775_MAG1	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter sp945873855
AtH2023_ERR8314775_MAG2	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	UBA4372	UBA4372 sp945787235
AtH2023_ERR8314775_MAG3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp004554455
AtH2023_ERR8314775_MAG4	Bacteria	Bacillota_C	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	Anaerovibrio sp900548165
AtH2023_ERR8314775_MAG5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp900546925
AtH2023_ERR8314775_MAG6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp004552865
AtH2023_ERR8314775_MAG7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp004557185
AtH2023_ERR8314775_MAG8	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp004552115
AtH2023_ERR8314777_MAG01	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli
AtH2023_ERR8314777_MAG02	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus sp004557565
AtH2023_ERR8314777_MAG03	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp004552115
AtH2023_ERR8314777_MAG04	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp022772475
AtH2023_ERR8314777_MAG05	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp004562975
AtH2023_ERR8314777_MAG06	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp004558865
AtH2023_ERR8314777_MAG07	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp900546925
AtH2023_ERR8314777_MAG08	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900313215
AtH2023_ERR8314777_MAG09	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	UBA4372	UBA4372 sp945787235
AtH2023_ERR8314777_MAG10	Bacteria	Bacillota_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	Phascolarctobacterium_A succinatutens
AtH2023_ERR8314777_MAG11	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp004554455
AtH2023_SRR10209666_MAG1	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	
AtH2023_SRR10209666_MAG2	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Acetatifactor	Acetatifactor sp945485625
AtH2023_SRR10209666_MAG3	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	SFHR01	SFHR01 sp004555545
AtH2023_SRR10209666_MAG4	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus reuteri
AtH2023_SRR10209666_MAG5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp004552865
AtH2023_SRR10209666_MAG6	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter sp945868435
AtH2023_SRR10209670_MAG1	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp018385415
AtH2023_SRR10209670_MAG2	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp004556065
AtH2023_SRR10209670_MAG3	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus_A	Coprococcus_A catus_A
AtH2023_SRR10209670_MAG4	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	UMGS363	
AtH2023_SRR10209670_MAG5	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp022773305
AtH2023_SRR10209670_MAG6	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus alactolyticus
AtH2023_SRR10209670_MAG7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp004557285
AtH2023_SRR10209670_MAG8	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp016293645
AtH2023_SRR10209670_MAG9	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900548195
AtH2023_SRR10209677_MAG1	Bacteria	Bacillota_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	Megasphaera elsdenii
AtH2023_SRR10209677_MAG2	Bacteria	Bacillota	Bacilli	RFN20	CAG-826	Enteromonas	
AtH2023_SRR10209677_MAG3	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii
AtH2023_SRR10209677_MAG4	Bacteria	Bacillota_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister sp000434475
AtH2023_SRR10209677_MAG5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus sp004557565
AtH2023_SRR10209677_MAG6	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Fimenecus	Fimenecus sp004555265
AtH2023_SRR10209677_MAG7	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus reuteri
AtH2023_SRR10209687_MAG01	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter sp945873855
AtH2023_SRR10209687_MAG02	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter sp900548765
AtH2023_SRR10209687_MAG03	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	PeH17	PeH17 sp000435055
AtH2023_SRR10209687_MAG04	Bacteria	Bacillota_C	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	Anaerovibrio sp900548165
AtH2023_SRR10209687_MAG05	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	UBA4372	UBA4372 sp900766785
AtH2023_SRR10209687_MAG06	Bacteria	Bacillota	Bacilli	RFN20	CAG-826	CAG-826	
AtH2023_SRR10209687_MAG07	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp004558865
AtH2023_SRR10209687_MAG08	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus sp004557565
AtH2023_SRR10209687_MAG09	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp022773825
AtH2023_SRR10209687_MAG10	Bacteria	Bacillota_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	Phascolarctobacterium_A succinatutens
AtH2023_SRR10209687_MAG11	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Fimenecus	
AtH2023_SRR10209687_MAG12	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus sp910589675
AtH2023_SRR10209687_MAG13	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900547005
AtH2023_SRR10209687_MAG14	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp002251295
AtH2023_SRR10209687_MAG15	Bacteria	Bacillota_C	Negativicutes	Selenomonadales	Selenomonadaceae	CAMCDL01	CAMCDL01 sp945637225
AtH2023_SRR10209687_MAG16	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella faecis
AtH2023_SRR10209687_MAG17	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Acetatifactor	Acetatifactor sp945485625
AtH2023_SRR10209687_MAG18	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	F23-B02	F23-B02 sp022784505
AtH2023_SRR10209687_MAG19	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp017381365
AtH2023_SRR10209687_MAG20	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp004556065
AtH2023_SRR10209687_MAG21	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp022782305
AtH2023_SRR10209687_MAG22	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp004552115
AtH2023_SRR10209687_MAG23	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	
AtH2023_SRR10209687_MAG24	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus reuteri
AtH2023_SRR10209687_MAG25	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	UMGS363	
AtH2023_SRR10209687_MAG26	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	Lachnospira sp945648485
AtH2023_SRR10209687_MAG27	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus_A	Coprococcus_A catus_A
AtH2023_SRR10209687_MAG28	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	RF16	RF16 sp016302585
AtH2023_SRR10209687_MAG29	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-882	
AtH2023_SRR11123015_MAG1	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus alactolyticus
AtH2023_SRR11124663_MAG1	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	Bulleidia sp900539965
AtH2023_SRR11124663_MAG2	Bacteria	Bacillota_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	Phascolarctobacterium_A succinatutens
AtH2023_SRR11124663_MAG3	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	JALFVM01	JALFVM01 sp022787145
AtH2023_SRR11124666_MAG1	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii
AtH2023_SRR11124666_MAG2	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Coprobacillaceae	Catenibacterium	Catenibacterium mitsuokai
AtH2023_SRR11124666_MAG3	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	Bulleidia sp900539965
AtH2023_SRR11124666_MAG4	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus reuteri
AtH2023_SRR11124678_MAG1	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii
AtH2023_SRR11124678_MAG2	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus reuteri
AtH2023_SRR11124684_MAG1	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus amylovorus
AtH2023_SRR11124689_MAG1	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Vescimonas	Vescimonas sp004557655
AtH2023_SRR11124689_MAG2	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	Phil1	Phil1 sp004558525
AtH2023_SRR11124689_MAG3	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	SFDB01	SFDB01 sp004558825
AtH2023_SRR11124700_MAG1	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Absicoccus	Absicoccus porci
AtH2023_SRR11124700_MAG2	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Fimenecus	Fimenecus sp900766945
AtH2023_SRR11124700_MAG3	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	CAG-1024	CAG-1024 sp000432015
AtH2023_SRR11124702_MAG1	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus amylovorus
AtH2023_SRR11124702_MAG2	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger qucibialis
AtH2023_SRR11124702_MAG3	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	JALFVM01	JALFVM01 sp022787145
AtH2023_SRR11124702_MAG4	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Oliverpabstia	Oliverpabstia sp004556655
AtH2023_SRR11124702_MAG5	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Coprobacillaceae	Catenibacterium	Catenibacterium mitsuokai
AtH2023_SRR11124702_MAG6	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-170	CAG-170 sp002404795
AtH2023_SRR11124702_MAG7	Bacteria	Bacillota	Bacilli	RF39	UBA660	CAG-302	CAG-302 sp900543825
AtH2023_SRR11124702_MAG8	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii_M
SRR11124721_MAG1	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-103	CAG-103 sp004556965
SRR11124721_MAG2	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	VUNA01	VUNA01 sp002299625
SRR11124721_MAG3	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus reuteri
SRR11124721_MAG4	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	Eubacterium_R coprostanoligenes
SRR11124721_MAG6	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Schaedlerella	Schaedlerella sp004556565
SRR11124721_MAG7	Bacteria	Bacillota_A	Clostridia	TANB77	CAG-508	CAG-452	CAG-452 sp000434035
SRR11124721_MAG8	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-485	CAG-485 sp000437495
SRR11124721_MAG5	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter_A	Methanobrevibacter_A smithii
AtH2023_SRR11124748_MAG1	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus hyointestinalis
AtH2023_SRR11124748_MAG2	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Absicoccus	Absicoccus porci
AtH2023_SRR11124748_MAG3	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Porcincola	Porcincola sp900555005
AtH2023_SRR11124748_MAG4	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus reuteri
AtH2023_SRR11124748_MAG5	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger variabilis_B
AtH2023_SRR11124752_MAG1	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA2868	UBA2868 sp004552595
SRR11124757_MAG1	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Fimivicinus	Fimivicinus sp900544715
SRR11124757_MAG2	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter_A	Methanobrevibacter_A smithii
AtH2023_SRR11124760_MAG1	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	VUNA01	VUNA01 sp002299625
AtH2023_SRR11124760_MAG2	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Coprobacillaceae	Catenibacterium	Catenibacterium mitsuokai
AtH2023_SRR11124778_MAG1	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	Bulleidia sp900539965
AtH2023_SRR11124778_MAG2	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	VUNA01	VUNA01 sp002299625
AtH2023_SRR11124778_MAG3	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus mucosae
AtH2023_SRR11124778_MAG4	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	Bulleidia sp016293365
AtH2023_SRR11124778_MAG5	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus reuteri
AtH2023_SRR11124795_MAG1	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp900769985
AtH2023_SRR11124795_MAG2	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp004554455
AtH2023_SRR11124795_MAG3	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA2868	UBA2868 sp004552595
AtH2023_SRR11124804_MAG1	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus amylovorus
AtH2023_SRR11124804_MAG2	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger qucibialis
AtH2023_SRR11124817_MAG1	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Vescimonas	Vescimonas sp000435555
AtH2023_SRR11124817_MAG2	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus amylovorus
AtH2023_SRR11124817_MAG3	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA2868	UBA2868 sp004552595
AtH2023_SRR11124817_MAG4	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	SFHR01	SFHR01 sp004555545
AtH2023_SRR11124817_MAG5	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus reuteri
AtH2023_SRR11124817_MAG6	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis
AtH2023_SRR11124818_MAG1	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus amylovorus
AtH2023_SRR11124863_MAG1	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus amylovorus
AtH2023_SRR11124863_MAG2	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium boum
AtH2023_SRR11124893_MAG1	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA2868	UBA2868 sp004552595
AtH2023_SRR11124893_MAG2	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudolongum
AtH2023_SRR11124893_MAG3	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	JAFBIX01	JAFBIX01 sp021531895
AtH2023_SRR11124893_MAG4	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp002391315
AtH2023_SRR11124893_MAG5	Bacteria	Bacillota_A	Clostridia	TANB77	CAG-508	CAG-452	CAG-452 sp000434035
AtH2023_SRR11124893_MAG6	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	Bulleidia sp016293365
AtH2023_SRR11124893_MAG7	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia suis
AtH2023_SRR11124898_MAG2	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	Phil1	Phil1 sp004558525
AtH2023_SRR11124898_MAG3	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	SFDB01	SFDB01 sp004558825
AtH2023_SRR11124898_MAG1	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter_A	Methanobrevibacter_A smithii
AtH2023_SRR11124909_MAG1	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA2868	UBA2868 sp004552595
AtH2023_SRR11124909_MAG2	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	DTU089	DTU089 sp002440045
AtH2023_SRR11124909_MAG3	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	UBA1417	UBA1417 sp004555625
AtH2023_SRR11124909_MAG4	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	VUNA01	VUNA01 sp002299625
AtH2023_SRR11124909_MAG5	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudolongum
AtH2023_SRR11124912_MAG1	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Limivicinus	
AtH2023_SRR11124912_MAG2	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	Phil1	Phil1 sp004558525
SRR11124915_MAG1	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	Phil1	Phil1 sp004558525
SRR11124915_MAG2	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	SFEL01	SFEL01 sp004557245
SRR11124915_MAG3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus sp004557565
SRR11124915_MAG4	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	F23-B02	F23-B02 sp004556755
AtH2023_SRR11124922_MAG1	Bacteria	Bacillota	Bacilli	RF39	UBA660	CAG-914	CAG-914 sp000437895
AtH2023_SRR11124933_MAG1	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp018919065
AtH2023_SRR11124933_MAG2	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium boum
AtH2023_SRR11124933_MAG3	Bacteria	Bacillota	Bacilli	RF39	UBA660	Aphodocola	Aphodocola sp022768045
AtH2023_SRR11124950_MAG1	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium boum
AtH2023_SRR11124956_MAG1	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	VUNA01	VUNA01 sp002299625
AtH2023_SRR11124973_MAG1	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus amylovorus
AtH2023_SRR11124973_MAG2	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	VUNA01	VUNA01 sp002299625
